0.027159452438354492,0.453,-0.191,0.849

0.07375407218933105,0.462,-0.211,0.844

0.10429930686950684,0.48,-0.181,0.871

0.13415265083312988,0.496,-0.158,0.885

0.17929506301879883,0.506,-0.154,0.886

0.20995712280273438,0.523,-0.215,0.839

0.23920607566833496,0.533,-0.226,0.812

0.2686729431152344,0.532,-0.225,0.788

0.2993607521057129,0.533,-0.225,0.757

0.34419703483581543,0.55,-0.215,0.777

0.37462449073791504,0.552,-0.193,0.808

0.4025447368621826,0.541,-0.196,0.823

0.43274569511413574,0.546,-0.197,0.85

0.47742700576782227,0.575,-0.178,0.893

0.5069661140441895,0.607,-0.226,0.91

0.5385591983795166,0.589,-0.245,0.888

0.5692136287689209,0.524,-0.208,0.878

0.5990874767303467,0.502,-0.198,0.896

0.6441659927368164,0.472,-0.2,0.926

0.6737399101257324,0.474,-0.258,0.997

0.7043943405151367,0.452,-0.219,1.025

0.7348198890686035,0.434,-0.163,0.995

0.7643096446990967,0.405,-0.13,0.929

0.7940754890441895,0.403,-0.123,0.841

0.8239858150482178,0.359,-0.061,0.738

0.854334831237793,0.351,-0.027,0.641

0.8842344284057617,0.324,-0.04,0.523

0.9145841598510742,0.29,-0.067,0.4

0.9591023921966553,0.265,-0.08,0.297

0.9894680976867676,0.281,-0.041,0.335

1.0189454555511475,0.35,0.148,0.519

1.0492191314697266,0.437,0.28,0.67

1.0791006088256836,0.5,0.343,0.855

1.1242480278015137,0.6,0.175,1.02

1.1542026996612549,0.647,-0.127,1.208

1.1839163303375244,0.619,-0.391,1.437

1.2140591144561768,0.535,-0.438,1.514

1.2444112300872803,0.4,-0.299,1.633

1.2741432189941406,0.374,-0.348,1.698

1.3045058250427246,0.511,-0.585,1.732

1.3341844081878662,0.7,-0.811,1.783

1.3647871017456055,0.716,-0.912,1.718

1.3930175304412842,0.6,-0.906,1.597

1.4217925071716309,0.558,-0.901,1.513

1.452312707901001,0.447,-0.866,1.307

1.482548713684082,0.361,-0.875,0.979

1.512336015701294,0.622,-0.916,0.646

1.5429997444152832,0.661,-0.652,0.332

1.574324131011963,0.676,-0.235,0.014

1.6035513877868652,0.759,-0.02,-0.067

1.6337790489196777,0.845,0.067,-0.081

1.6642165184020996,0.936,0.18,-0.095

1.694148302078247,0.871,0.213,-0.091

1.7239184379577637,0.754,0.19,-0.052

1.7539880275726318,0.506,0.201,-0.059

1.7846717834472656,0.323,0.209,-0.041

1.8169670104980469,0.274,0.181,0.042

1.8449435234069824,0.693,0.187,0.213

1.8743834495544434,0.973,0.145,0.369

1.9052517414093018,0.764,0.048,0.365

1.9336225986480713,0.448,0.026,0.288

1.9643282890319824,0.505,-0.133,0.3

1.9935548305511475,0.725,-0.319,0.376

2.0249924659729004,0.956,-0.559,0.513

2.054054021835327,0.989,-0.664,0.543

2.0841870307922363,1.118,-0.673,0.614

2.11403489112854,1.119,-0.597,0.606

2.1438729763031006,0.963,-0.581,0.566

2.1742212772369385,0.865,-0.614,0.523

2.2042787075042725,0.945,-0.717,0.565

2.2343599796295166,0.981,-0.729,0.584

2.2643420696258545,1.023,-0.699,0.579

2.2942099571228027,1.042,-0.686,0.571

2.3248705863952637,0.941,-0.497,0.484

2.3541014194488525,0.746,-0.394,0.403

2.3840620517730713,0.564,-0.276,0.309

2.412445306777954,0.534,-0.202,0.265

2.442234754562378,0.496,-0.139,0.23

2.472323417663574,0.478,-0.108,0.225

2.5022401809692383,0.522,-0.091,0.247

2.5331177711486816,0.566,-0.103,0.291

2.5643789768218994,0.819,-0.166,0.396

2.5942416191101074,1.001,-0.224,0.449

2.6247663497924805,1.198,-0.257,0.51

2.65362811088562,1.172,-0.176,0.468

2.683804988861084,0.965,-0.102,0.372

2.7141950130462646,0.863,-0.077,0.325

2.7442269325256348,0.836,-0.093,0.312

2.7739450931549072,0.786,-0.107,0.272

2.8037197589874268,0.72,-0.149,0.217

2.8343513011932373,0.682,-0.186,0.215

2.8642518520355225,0.736,-0.208,0.214

2.894171714782715,0.579,-0.161,0.128

2.924834966659546,0.398,-0.089,0.044

2.954352378845215,0.35,-0.076,0.023

2.9835145473480225,0.338,-0.118,0.065

3.0138330459594727,0.428,-0.177,0.095

3.044175148010254,0.465,-0.197,0.166

3.0741612911224365,0.643,-0.252,0.263

3.104459762573242,0.6,-0.182,0.271

3.1345889568328857,0.64,-0.232,0.445

3.178499698638916,0.588,-0.261,0.522

3.2094922065734863,0.686,-0.63,0.674

3.239215135574341,0.836,-0.892,0.806

3.2687714099884033,2.309,0.48,2.416

3.2998111248016357,1.252,0.567,1.501

3.329225540161133,1.193,-0.086,1.234

3.358851671218872,0.969,-0.825,1.142

3.3895459175109863,0.857,-1.38,1.311

3.4168896675109863,0.885,-1.246,1.312

3.4469361305236816,0.978,-0.758,1.344

3.4768869876861572,0.99,-0.401,1.391

3.507009267807007,0.973,-0.224,1.363

3.537238836288452,0.843,-0.215,1.085

3.5686161518096924,0.841,-0.252,0.984

3.59883451461792,0.766,-0.226,0.864

3.6294379234313965,0.616,-0.145,0.728

3.6597771644592285,0.463,-0.075,0.607

3.6892547607421875,0.304,-0.009,0.44

3.7199151515960693,0.259,-0.008,0.335

3.7495687007904053,0.295,-0.102,0.293

3.779350996017456,0.355,-0.159,0.303

3.8092544078826904,0.406,-0.181,0.33

3.838853597640991,0.551,-0.146,0.481

3.8691649436950684,0.68,0.058,0.734

3.898952007293701,0.763,0.158,0.925

3.9292173385620117,0.827,0.053,0.996

3.959146022796631,0.801,-0.155,0.977

3.9904067516326904,0.739,-0.347,0.931

4.020313739776611,0.608,-0.448,0.836

4.0486977100372314,0.516,-0.414,0.799

4.079317808151245,0.52,-0.339,0.844

4.109737157821655,0.538,-0.156,0.887

4.138829469680786,0.555,-0.059,0.875

4.16863751411438,0.526,0.023,0.806

4.199354410171509,0.524,0.053,0.746

4.229197978973389,0.543,0.062,0.677

4.259625673294067,0.536,0.06,0.623

4.289316892623901,0.5,0.088,0.558

4.3193769454956055,0.463,0.093,0.514

4.3497655391693115,0.417,0.053,0.44

4.379739284515381,0.392,0.011,0.394

4.407812595367432,0.377,-0.004,0.372

4.438055992126465,0.4,0.011,0.417

4.468669414520264,0.46,0.056,0.507

4.497865438461304,0.539,0.096,0.607

4.5302207469940186,0.628,0.141,0.726

4.558858394622803,0.801,0.028,0.864

4.589241981506348,0.918,-0.103,0.944

4.618693113327026,1.048,-0.296,1.027

4.649293422698975,1.15,-0.374,1.126

4.679096698760986,1.214,-0.412,1.254

4.709003925323486,1.377,-0.431,1.428

4.739169120788574,1.494,-0.539,1.553

4.76907205581665,1.473,-0.65,1.55

4.799330472946167,1.386,-0.768,1.517

4.829192876815796,1.254,-0.886,1.385

4.859713315963745,1.022,-0.855,1.146

4.889317750930786,0.756,-0.835,0.829

4.919113397598267,0.653,-0.715,0.57

4.949153900146484,0.611,-0.525,0.298

4.979203462600708,0.66,-0.265,0.065

5.009173154830933,0.707,-0.043,-0.044

5.03951358795166,0.695,0.108,-0.1

5.069585561752319,0.638,0.227,-0.12

5.099169492721558,0.566,0.25,-0.123

5.1297607421875,0.5,0.217,-0.091

5.159162998199463,0.342,0.19,-0.07

5.189251661300659,0.291,0.154,-0.049

5.219379901885986,0.314,0.085,0.025

5.249908447265625,0.356,0.122,0.052

5.279187917709351,0.264,0.16,0.09

5.309094429016113,0.529,0.016,0.309

5.339245557785034,1.006,-0.172,0.499

5.369132995605469,1.264,-0.292,0.616

5.397619962692261,1.367,-0.368,0.706

5.427438974380493,1.323,-0.375,0.71

5.456457614898682,1.18,-0.358,0.652

5.502338409423828,1.163,-0.448,0.639

5.533144235610962,1.15,-0.646,0.617

5.578801155090332,1.054,-0.704,0.619

5.608983278274536,0.899,-0.599,0.568

5.639273166656494,0.907,-0.548,0.57

5.669407606124878,0.771,-0.454,0.489

5.699315547943115,0.652,-0.446,0.421

5.72930383682251,0.515,-0.411,0.357

5.759161710739136,0.375,-0.317,0.269

5.789163827896118,0.269,-0.247,0.215

5.818555593490601,0.217,-0.187,0.191

5.849165201187134,0.308,-0.205,0.235

5.894005537033081,0.545,-0.281,0.349

5.92433762550354,0.968,-0.47,0.499

5.9541637897491455,1.102,-0.506,0.517

5.983626842498779,1.08,-0.453,0.5

6.014981985092163,0.947,-0.228,0.429

6.044090986251831,0.851,-0.132,0.392

6.07391881942749,0.839,-0.085,0.387

6.103744029998779,0.847,-0.089,0.366

6.149198055267334,0.787,-0.127,0.319

6.179180383682251,0.791,-0.158,0.312

6.208837032318115,0.761,-0.139,0.281

6.23905873298645,0.724,-0.12,0.217

6.268847703933716,0.592,-0.084,0.125

6.298728704452515,0.569,-0.087,0.062

6.344573020935059,0.468,-0.073,-0.01

6.374863147735596,0.648,-0.266,0.049

6.401894569396973,0.522,-0.276,0.029

6.433291912078857,0.347,-0.209,0.084

6.479363679885864,0.365,-0.166,0.168

6.506759166717529,0.575,-0.261,0.302

6.538690805435181,0.479,-0.307,0.517

6.568915843963623,0.387,-0.476,0.687

6.599388599395752,1.683,0.865,2.599

6.629289865493774,0.848,0.88,1.519

6.67425274848938,1.41,-0.444,1.293

6.7044923305511475,1.231,-1.478,1.256

6.733644962310791,1.093,-1.42,1.213

6.764721632003784,1.003,-0.705,1.225

6.793680429458618,1.046,-0.012,1.565

6.824436902999878,0.888,0.16,1.562

6.853843927383423,0.84,-0.069,1.408

6.884124517440796,0.855,-0.43,1.179

6.913906097412109,0.773,-0.447,1.062

6.960079669952393,0.637,-0.344,0.963

6.9896087646484375,0.442,-0.117,0.782

7.018620252609253,0.383,-0.057,0.677

7.064190864562988,0.315,-0.025,0.518

7.094592094421387,0.255,-0.012,0.395

7.13956093788147,0.2,-0.031,0.303

7.169346332550049,0.283,-0.063,0.373

7.199666500091553,0.411,0.002,0.571

7.229198455810547,0.529,0.08,0.717

7.2600932121276855,0.588,0.134,0.823

7.289195775985718,0.755,0.069,0.903

7.319215774536133,0.88,-0.057,0.957

7.351325750350952,0.883,-0.187,0.91

7.3799803256988525,0.805,-0.205,0.856

7.423231840133667,0.718,-0.15,0.825

7.4531636238098145,0.59,-0.035,0.823

7.483115911483765,0.472,-0.003,0.803

7.512213945388794,0.447,-0.037,0.815

7.543859004974365,0.45,-0.086,0.836

7.5742692947387695,0.466,-0.165,0.858

7.603973150253296,0.474,-0.194,0.88

7.633887052536011,0.451,-0.204,0.885

7.664517641067505,0.438,-0.213,0.895

7.6940531730651855,0.436,-0.205,0.904

7.724730968475342,0.455,-0.204,0.916

7.7690935134887695,0.471,-0.207,0.927

7.799373149871826,0.494,-0.209,0.945

7.828675746917725,0.464,-0.19,0.919

7.859150171279907,0.448,-0.166,0.9

7.889551877975464,0.434,-0.137,0.879

7.918777942657471,0.43,-0.117,0.856

7.949326515197754,0.403,-0.085,0.823

7.994242906570435,0.366,-0.044,0.767

8.02420425415039,0.337,-0.008,0.689

8.054210424423218,0.323,-0.011,0.661

8.083740234375,0.328,-0.055,0.59

8.113917112350464,0.344,-0.096,0.559

8.14365029335022,0.36,-0.104,0.553

8.17500901222229,0.384,-0.079,0.596

8.204352617263794,0.412,-0.038,0.663

8.23418116569519,0.467,-0.052,0.718

8.264104843139648,0.508,-0.091,0.78

8.294142961502075,0.608,-0.198,0.864

8.324174642562866,0.635,-0.248,0.944

8.35432243347168,0.574,-0.225,0.983

8.384145259857178,0.572,-0.207,1.067

8.411682367324829,0.647,-0.229,1.124

8.442341327667236,0.747,-0.209,1.194

8.471544981002808,0.939,-0.17,1.344

8.502588033676147,1.024,-0.197,1.408

8.533948421478271,1.223,-0.326,1.547

8.564111709594727,1.298,-0.555,1.601

8.594158172607422,1.314,-0.807,1.672

8.624645471572876,1.165,-0.919,1.63

8.654486894607544,1.094,-0.944,1.571

8.684102058410645,0.871,-0.906,1.241

8.7292160987854,0.621,-0.773,0.832

8.759210348129272,0.378,-0.215,0.182

8.788865327835083,0.417,-0.034,0.016

8.818730592727661,0.586,0.057,-0.071

8.84922480583191,0.782,0.088,-0.062

8.87916088104248,0.839,0.137,-0.041

8.90955400466919,0.707,0.183,-0.089

8.939426183700562,0.615,0.188,-0.098

8.968944072723389,0.501,0.155,-0.066

8.999390602111816,0.447,0.127,-0.048

9.02922773361206,0.448,0.083,0.0

9.059149742126465,0.391,-0.011,0.101

9.089298009872437,0.348,0.083,0.037

9.118720769882202,0.406,0.055,0.208

9.14883804321289,0.653,-0.063,0.344

9.179300785064697,1.238,-0.281,0.591

9.208669662475586,1.276,-0.305,0.585

9.238653898239136,1.557,-0.39,0.697

9.268836975097656,1.39,-0.39,0.602

9.299305200576782,1.078,-0.454,0.501

9.329304695129395,1.195,-0.435,0.566

9.358778953552246,1.212,-0.422,0.541

9.388495922088623,1.07,-0.501,0.511

9.41724181175232,0.97,-0.526,0.494

9.447250366210938,0.902,-0.508,0.476

9.47740888595581,0.919,-0.559,0.466

9.507466793060303,0.941,-0.578,0.482

9.53851842880249,0.833,-0.509,0.438

9.569185495376587,0.667,-0.405,0.378

9.59891390800476,0.513,-0.33,0.311

9.629463911056519,0.281,-0.219,0.215

9.658721208572388,0.202,-0.171,0.192

9.69126009941101,0.229,-0.148,0.204

9.718541383743286,0.422,-0.216,0.312

9.76480746269226,0.686,-0.32,0.462

9.794246196746826,1.226,-0.46,0.667

9.823840379714966,1.233,-0.402,0.658

9.853372573852539,0.994,-0.265,0.554

9.884004831314087,0.754,-0.18,0.445

9.914302825927734,0.728,-0.134,0.401

9.959059953689575,0.84,-0.14,0.398

9.988647937774658,0.877,-0.175,0.374

10.019176483154297,0.861,-0.134,0.354

10.048836469650269,0.879,-0.101,0.37

10.078861236572266,0.878,-0.073,0.361

10.109379053115845,0.74,-0.069,0.284

10.139455556869507,0.607,-0.08,0.228

10.16872763633728,0.524,-0.127,0.12

10.199680089950562,0.431,-0.161,0.071

10.229299783706665,0.393,-0.197,0.054

10.258744716644287,0.352,-0.201,0.032

10.28982925415039,0.266,-0.19,0.075

10.319101572036743,0.405,-0.212,0.14

10.348774909973145,0.403,-0.187,0.167

10.379510879516602,0.447,-0.203,0.339

10.407433032989502,0.476,-0.243,0.454

10.437150239944458,0.448,-0.279,0.532

10.467330694198608,1.235,0.245,1.789

10.497192859649658,0.952,1.381,1.791

10.527122497558594,1.057,0.532,1.217

10.559312105178833,1.528,-0.558,1.157

10.5892174243927,1.313,-1.568,1.244

10.61906385421753,1.104,-1.317,1.141

10.649136543273926,1.022,-0.797,1.12

10.679081916809082,1.065,-0.269,1.387

10.709123849868774,0.796,0.281,1.531

10.738841772079468,0.822,0.023,1.429

10.768615484237671,0.968,-0.351,1.369

10.799716234207153,0.943,-0.557,1.223

10.829168558120728,0.784,-0.485,1.053

10.859212875366211,0.618,-0.237,0.955

10.889539003372192,0.522,-0.098,0.864

10.919212341308594,0.466,-0.045,0.765

10.949073791503906,0.343,-0.039,0.543

10.97881031036377,0.285,-0.045,0.43

11.009198665618896,0.235,-0.062,0.317

11.039762496948242,0.18,-0.061,0.244

11.068911075592041,0.163,-0.056,0.229

11.099652528762817,0.211,-0.037,0.298

11.129528522491455,0.372,0.059,0.53

11.15967845916748,0.593,0.262,0.873

11.189303636550903,0.69,0.224,1.041

11.219298124313354,0.866,-0.221,1.084

11.248915433883667,0.878,-0.437,1.061

11.279386043548584,0.784,-0.66,0.925

11.308916091918945,0.676,-0.542,0.802

11.33914041519165,0.593,-0.333,0.757

11.369200706481934,0.528,-0.061,0.779

11.397493600845337,0.475,0.065,0.78

11.427196979522705,0.467,0.081,0.779

11.457192659378052,0.491,-0.006,0.776

11.487221240997314,0.555,-0.162,0.786

11.517074823379517,0.591,-0.257,0.814

11.548118591308594,0.605,-0.27,0.828

11.578478813171387,0.607,-0.242,0.84

11.6091468334198,0.602,-0.194,0.852

11.640077352523804,0.602,-0.156,0.86

11.669492483139038,0.6,-0.143,0.851

11.699301958084106,0.593,-0.165,0.836

11.72931981086731,0.608,-0.189,0.85

11.759089231491089,0.627,-0.201,0.871

11.78983473777771,0.62,-0.177,0.886

11.83411169052124,0.594,-0.119,0.887

11.863882541656494,0.568,-0.104,0.859

11.894637107849121,0.512,-0.064,0.796

11.924826860427856,0.496,-0.032,0.772

11.95442533493042,0.471,0.02,0.744

11.984145641326904,0.454,0.054,0.719

12.014272451400757,0.456,0.076,0.682

12.043864965438843,0.458,0.086,0.654

12.074581861495972,0.436,0.054,0.554

12.10407304763794,0.419,0.006,0.488

12.134192705154419,0.385,-0.037,0.425

12.164069175720215,0.364,-0.055,0.405

12.193772315979004,0.348,-0.047,0.417

12.223883867263794,0.387,-0.051,0.512

12.25428581237793,0.45,-0.073,0.605

12.283761978149414,0.559,-0.147,0.749

12.314176321029663,0.674,-0.26,0.846

12.344298362731934,0.776,-0.41,0.908

12.375385999679565,0.88,-0.479,0.977

12.41754150390625,1.016,-0.43,1.124

12.447359323501587,1.208,-0.366,1.287

12.477161884307861,1.337,-0.373,1.368

12.506465196609497,1.621,-0.563,1.47

12.53808045387268,1.635,-0.781,1.416

12.568353652954102,1.562,-0.888,1.388

12.598652124404907,1.424,-1.023,1.416

12.629271268844604,1.188,-1.052,1.295

12.674150943756104,0.852,-0.952,0.879

12.704808712005615,0.704,-0.732,0.555

12.73415994644165,0.63,-0.327,0.139

12.764081001281738,0.632,-0.148,-0.001

12.793811559677124,0.624,0.09,-0.145

12.839712619781494,0.653,0.158,-0.152

12.869808435440063,0.696,0.177,-0.098

12.899184226989746,0.632,0.168,-0.086

12.929366111755371,0.447,0.165,-0.084

12.95917558670044,0.377,0.158,-0.084

12.98909068107605,0.343,0.172,-0.022

13.018415212631226,0.294,0.198,0.09

13.049199342727661,0.187,0.266,0.129

13.078841209411621,0.181,0.181,0.212

13.109238147735596,0.568,-0.091,0.385

13.139127254486084,0.811,-0.278,0.478

13.16956901550293,1.174,-0.465,0.644

13.198723554611206,1.259,-0.5,0.71

13.229431629180908,1.182,-0.423,0.708

13.259150743484497,1.369,-0.439,0.804

13.289525508880615,1.197,-0.384,0.734

13.319045066833496,1.138,-0.523,0.736

13.349617004394531,1.136,-0.593,0.723

13.379233598709106,1.114,-0.614,0.724

13.406777143478394,1.028,-0.506,0.661

13.452232122421265,1.02,-0.449,0.633

13.481768131256104,0.927,-0.343,0.556

13.512107610702515,0.777,-0.294,0.477

13.543250560760498,0.637,-0.261,0.401

13.574124574661255,0.549,-0.187,0.315

13.604137420654297,0.493,-0.145,0.26

13.634302854537964,0.399,-0.12,0.215

13.664390087127686,0.318,-0.104,0.186

13.693720579147339,0.389,-0.127,0.21

13.724256753921509,0.537,-0.201,0.318

13.754653930664062,0.714,-0.293,0.423

13.78414797782898,1.021,-0.405,0.559

13.813759088516235,1.194,-0.411,0.598

13.844403266906738,1.077,-0.369,0.553

13.874520778656006,0.769,-0.272,0.427

13.904136180877686,0.706,-0.211,0.395

13.933943033218384,0.787,-0.191,0.386

13.964789152145386,0.896,-0.245,0.403

13.994290828704834,0.898,-0.235,0.396

14.024935007095337,0.879,-0.161,0.347

14.054468393325806,0.971,-0.145,0.364

14.084145307540894,1.065,-0.151,0.392

14.114278078079224,0.895,-0.123,0.283

14.144391059875488,0.765,-0.124,0.261

14.175040483474731,0.668,-0.128,0.252

14.20367980003357,0.604,-0.085,0.175

14.23422360420227,0.522,-0.073,0.204

14.264068841934204,0.636,-0.085,0.208

14.293651342391968,0.625,-0.067,0.119

14.324536561965942,0.509,-0.092,0.017

14.354113101959229,0.44,-0.128,0.016

14.384304761886597,0.492,-0.181,0.047

14.411452054977417,0.326,-0.144,0.085

14.442205429077148,0.393,-0.142,0.191

14.47229790687561,0.464,-0.123,0.262

14.502158164978027,0.353,-0.079,0.392

14.532412052154541,0.314,-0.081,0.427

14.564644813537598,0.581,-0.44,0.581

14.59482717514038,2.329,0.371,2.581

14.624567985534668,1.342,0.545,1.707

14.654276609420776,1.226,-0.432,1.229

14.684170246124268,1.01,-1.14,1.123

14.713868379592896,1.097,-1.582,1.23

14.744198083877563,1.029,-1.156,1.146

14.774141788482666,1.098,-0.466,1.316

14.804806470870972,1.158,-0.034,1.579

14.834749221801758,1.003,0.014,1.451

14.864132642745972,1.013,-0.441,1.236

14.894093990325928,0.99,-0.589,1.126

14.92333459854126,0.784,-0.482,0.954

14.954380989074707,0.622,-0.295,0.846

14.984632730484009,0.499,-0.113,0.749

15.014311075210571,0.418,-0.044,0.643

15.043977975845337,0.331,-0.01,0.523

15.074179649353027,0.182,-0.013,0.346

15.104356288909912,0.152,-0.05,0.27

15.134591341018677,0.17,-0.104,0.233

15.179131269454956,0.206,-0.139,0.254

15.208717107772827,0.389,-0.113,0.489

15.239582538604736,0.538,0.021,0.711

15.269146203994751,0.63,0.161,0.954

15.299140691757202,0.707,0.04,1.022

15.328706741333008,0.793,-0.19,1.063

15.359269380569458,0.773,-0.397,1.013

15.387957334518433,0.622,-0.457,0.854

15.419034481048584,0.529,-0.37,0.781

15.44740343093872,0.493,-0.269,0.763

15.477190971374512,0.491,-0.142,0.784

15.50717282295227,0.495,-0.071,0.811

15.537755250930786,0.504,-0.059,0.826

15.568382024765015,0.528,-0.152,0.832

15.598471879959106,0.561,-0.233,0.85

15.628639459609985,0.543,-0.289,0.851

15.659114599227905,0.531,-0.298,0.863

15.689282894134521,0.521,-0.298,0.876

15.71934461593628,0.508,-0.278,0.888

15.749274730682373,0.501,-0.255,0.895

15.779123067855835,0.522,-0.269,0.897

15.809419393539429,0.528,-0.285,0.894

15.854874849319458,0.505,-0.305,0.869

15.8843834400177,0.476,-0.285,0.838

15.914091110229492,0.417,-0.226,0.819

15.943795680999756,0.344,-0.17,0.776

15.974678993225098,0.283,-0.144,0.665

16.003624200820923,0.275,-0.153,0.589

16.034132957458496,0.265,-0.13,0.537

16.064119338989258,0.248,-0.089,0.506

16.093490839004517,0.257,-0.058,0.5

16.124271154403687,0.296,-0.051,0.561

16.154187202453613,0.348,-0.055,0.644

16.184085845947266,0.445,-0.087,0.737

16.213707447052002,0.55,-0.168,0.828

16.244301795959473,0.614,-0.3,0.883

16.27427649497986,0.699,-0.462,0.97

16.303711414337158,0.739,-0.481,1.044

16.349372625350952,0.843,-0.394,1.229

16.38015627861023,1.181,-0.484,1.572

16.407284259796143,1.279,-0.68,1.645

16.437314987182617,1.224,-0.823,1.619

16.46717882156372,1.068,-0.865,1.552

16.497410535812378,1.091,-0.958,1.567

16.542844772338867,1.073,-0.936,1.548

16.573797464370728,0.7,-0.965,1.094

16.60421085357666,0.575,-0.864,0.837

16.633854150772095,0.528,-0.623,0.565

16.663959503173828,0.565,-0.331,0.327

16.69393515586853,0.528,-0.115,0.116

16.723899841308594,0.543,-0.005,0.01

16.754661321640015,0.53,0.045,-0.042

16.78477168083191,0.52,0.06,-0.082

16.829129695892334,0.56,0.051,-0.087

16.85899543762207,0.476,0.114,-0.098

16.888813972473145,0.356,0.127,-0.06

16.919277906417847,0.194,0.163,-0.061

16.94993829727173,0.162,0.202,-0.067

16.978113174438477,0.351,0.065,0.133

17.009451627731323,1.086,-0.239,0.455

17.054219961166382,1.388,-0.345,0.59

17.08368158340454,1.065,-0.297,0.512

17.11342692375183,0.936,-0.203,0.478

17.144113540649414,0.892,-0.175,0.5

17.173890352249146,0.832,-0.298,0.536

17.204654216766357,0.913,-0.452,0.583

17.234182596206665,1.249,-0.652,0.72

17.264349222183228,1.354,-0.688,0.751

17.294276475906372,1.224,-0.637,0.742

17.323868989944458,1.14,-0.528,0.71

17.354073762893677,0.971,-0.413,0.638

17.384509325027466,0.924,-0.384,0.626

17.442289113998413,0.859,-0.323,0.568

17.472158908843994,0.674,-0.262,0.448

17.501975774765015,0.527,-0.204,0.348

17.532102584838867,0.328,-0.154,0.218

17.563842058181763,0.315,-0.158,0.195

17.593678951263428,0.35,-0.186,0.194

17.624690532684326,0.39,-0.228,0.231

17.654496669769287,0.618,-0.351,0.37

17.68420958518982,0.848,-0.442,0.473

17.71411681175232,1.119,-0.5,0.567

17.74389910697937,1.189,-0.409,0.574

17.774126052856445,0.846,-0.228,0.436

17.804124116897583,0.751,-0.186,0.41

17.833645343780518,0.731,-0.146,0.39

17.864193201065063,0.825,-0.133,0.406

17.894128561019897,1.013,-0.174,0.462

17.9241361618042,1.028,-0.173,0.442

17.954169034957886,0.987,-0.184,0.427

17.984121322631836,0.895,-0.125,0.382

18.013692617416382,0.867,-0.077,0.356

18.059386253356934,0.893,-0.067,0.318

18.090188026428223,0.808,-0.092,0.287

18.119742155075073,0.736,-0.067,0.232

18.14896297454834,0.687,-0.095,0.118

18.17904305458069,0.625,-0.106,0.073

18.208778381347656,0.521,-0.119,0.017

18.23911714553833,0.421,-0.133,-0.021

18.269184350967407,0.453,-0.166,-0.017

18.299068927764893,0.508,-0.259,0.033

18.329180240631104,0.509,-0.308,0.074

18.359362602233887,0.345,-0.259,0.148

18.390448570251465,0.298,-0.274,0.254

18.432242393493652,0.309,-0.205,0.427

18.462403059005737,0.333,-0.213,0.545

18.491722106933594,0.632,-0.57,0.809

18.52202796936035,1.263,-0.814,1.423

18.553452968597412,1.26,1.275,2.082

18.58403968811035,1.189,0.371,1.526